Player_ID,Date,Total_Distance_m,High_Speed_Running_m,Sprint_Distance_m,Injury_Occurred
P016,2026-03-29,9044,1324,186,0
P016,2026-03-30,8715,468,302,0
P016,2026-03-31,7992,956,162,0
P017,2026-01-01,7137,100,156,0
P017,2026-01-02,7794,733,383,0
P017,2026-01-03,7920,480,190,0
P017,2026-01-04,6311,201,94,0
P017,2026-01-05,5541,100,192,0
P017,2026-01-06,6009,174,228,0
P017,2026-01-07,7456,744,155,0
P017,2026-01-08,7269,880,218,0
P017,2026-01-09,5145,759,307,0
P017,2026-01-10,5487,1305,135,0
P017,2026-01-11,6431,474,210,0
P017,2026-01-12,3769,512,78,0
P017,2026-01-13,6585,974,252,0
P017,2026-01-14,2825,1288,217,0
P017,2026-01-15,5217,723,205,0
P017,2026-01-16,5382,735,127,0
P017,2026-01-17,5776,470,44,0
P017,2026-01-18,6601,851,239,0
P017,2026-01-19,7612,773,134,0
P017,2026-01-20,7642,268,98,0
P017,2026-01-21,4936,1000,282,0
P017,2026-01-22,7113,997,100,0
P017,2026-01-23,6905,638,272,0
P017,2026-01-24,6209,560,242,0
P017,2026-01-25,7696,475,182,0
P017,2026-01-26,4794,100,208,0
P017,2026-01-27,7295,754,20,0
P017,2026-01-28,5856,100,325,0
P017,2026-01-29,4753,1052,282,0
P017,2026-01-30,5031,336,223,0
P017,2026-01-31,5116,706,139,0
P017,2026-02-01,3710,100,210,0
P017,2026-02-02,5540,510,257,0
P017,2026-02-03,8142,594,154,0
P017,2026-02-04,7132,269,210,0
P017,2026-02-05,7210,880,20,0
P017,2026-02-06,5240,412,198,0
P017,2026-02-07,7103,1125,138,0
P017,2026-02-08,5636,1021,217,0
P017,2026-02-09,8284,762,72,0
P017,2026-02-10,4382,210,254,0
P017,2026-02-11,8165,1231,272,0
P017,2026-02-12,8126,502,72,0
P017,2026-02-13,7657,801,198,0
P017,2026-02-14,6963,773,316,0
P017,2026-02-15,8325,839,272,0
P017,2026-02-16,7153,537,263,0
P017,2026-02-17,4290,992,68,0
P017,2026-02-18,6811,422,243,0
P017,2026-02-19,6331,197,230,0
P017,2026-02-20,5515,940,188,0
P017,2026-02-21,6975,388,129,0
P017,2026-02-22,5694,933,355,0
P017,2026-02-23,5174,999,20,0
P017,2026-02-24,4591,388,52,0
P017,2026-02-25,4007,800,166,0
P017,2026-02-26,6951,883,214,0
P017,2026-02-27,7369,655,69,0
P017,2026-02-28,7969,499,94,0
P017,2026-03-01,6115,402,146,0
P017,2026-03-02,6898,780,98,0
P017,2026-03-03,5651,998,237,0
P017,2026-03-04,9495,1030,302,0
P017,2026-03-05,4300,905,182,0
P017,2026-03-06,5556,726,282,0
P017,2026-03-07,7133,412,262,0
P017,2026-03-08,5426,741,157,0
P017,2026-03-09,6054,906,84,0
P017,2026-03-10,9300,129,128,0
P017,2026-03-11,6937,851,178,0
P017,2026-03-12,6296,799,165,0
P017,2026-03-13,8472,928,275,0
P017,2026-03-14,4933,652,158,0
P017,2026-03-15,4874,784,134,0
P017,2026-03-16,7365,355,360,0
P017,2026-03-17,5038,742,267,0
P017,2026-03-18,5526,931,65,0
P017,2026-03-19,8560,680,128,0
P017,2026-03-20,5933,918,129,0
P017,2026-03-21,5258,609,70,0
P017,2026-03-22,9113,506,271,0
P017,2026-03-23,6696,380,187,0
P017,2026-03-24,7558,619,307,0
P017,2026-03-25,7914,951,142,0
P017,2026-03-26,4762,492,207,0
P017,2026-03-27,7201,100,187,0
P017,2026-03-28,6619,592,317,0
P017,2026-03-29,7015,1069,166,0
P017,2026-03-30,7788,1166,319,0
P017,2026-03-31,4744,600,153,0
P018,2026-01-01,10153,714,275,0
P018,2026-01-02,6094,1399,217,0
P018,2026-01-03,9208,873,383,0
P018,2026-01-04,4868,961,258,0
P018,2026-01-05,8443,1484,180,0
P018,2026-01-06,10281,1073,394,0
P018,2026-01-07,8123,746,378,0
P018,2026-01-08,9762,503,214,0
P018,2026-01-09,9703,1217,200,0
P018,2026-01-10,4752,1123,146,0
P018,2026-01-11,6098,116,350,0
P018,2026-01-12,9317,898,407,0
P018,2026-01-13,10080,1451,129,0
P018,2026-01-14,9072,481,245,0
P018,2026-01-15,8751,1154,273,0
P018,2026-01-16,10059,1177,484,0
P018,2026-01-17,8651,684,293,0
P018,2026-01-18,7920,1411,240,0
P018,2026-01-19,8275,825,340,0
P018,2026-01-20,8887,774,435,0
P018,2026-01-21,7840,977,334,0
P018,2026-01-22,6677,1110,163,0
P018,2026-01-23,10358,677,338,0
P018,2026-01-24,10783,1224,293,0
P018,2026-01-25,8777,793,415,0
P018,2026-01-26,8075,655,335,0
P018,2026-01-27,7930,681,124,0
P018,2026-01-28,8399,941,293,0
P018,2026-01-29,10551,1124,249,0
P018,2026-01-30,8827,1119,396,0
P018,2026-01-31,9313,825,169,0
P018,2026-02-01,6956,1166,326,0
P018,2026-02-02,9990,927,409,1
P018,2026-02-03,8398,1253,264,0
P018,2026-02-04,8211,1144,309,0
P018,2026-02-05,9659,990,265,0
P018,2026-02-06,12706,1321,341,0
P018,2026-02-07,9291,1268,320,0
P018,2026-02-08,9163,875,260,0
P018,2026-02-09,4368,1029,219,0
P018,2026-02-10,11513,972,149,0
P018,2026-02-11,9049,652,316,0
P018,2026-02-12,9560,1253,189,0
P018,2026-02-13,9175,557,338,0
P018,2026-02-14,9902,1115,269,0
P018,2026-02-15,9746,1447,240,0
P018,2026-02-16,9332,640,182,0
P018,2026-02-17,9271,1297,243,0
P018,2026-02-18,8770,844,215,0
P018,2026-02-19,9566,517,396,0
P018,2026-02-20,8126,1183,141,0
P018,2026-02-21,10127,1168,307,0
P018,2026-02-22,7632,1041,150,0
P018,2026-02-23,8745,1275,348,0
P018,2026-02-24,9147,674,333,0
P018,2026-02-25,9153,270,347,0
P018,2026-02-26,9087,1327,159,0
P018,2026-02-27,4359,1050,298,0
P018,2026-02-28,6588,672,544,0
P018,2026-03-01,8665,1185,203,0
P018,2026-03-02,5988,915,242,0
P018,2026-03-03,8524,932,295,0
P018,2026-03-04,8899,587,317,0
P018,2026-03-05,6200,351,342,0
P018,2026-03-06,9884,949,129,0
P018,2026-03-07,8062,887,109,0
P018,2026-03-08,8015,1162,411,0
P018,2026-03-09,8495,1193,77,0
P018,2026-03-10,10113,725,299,0
P018,2026-03-11,8752,1362,181,0
P018,2026-03-12,10065,882,253,0
P018,2026-03-13,8848,712,267,0
P018,2026-03-14,9030,1038,277,0
P018,2026-03-15,10321,1243,163,0
P018,2026-03-16,10427,610,327,0
P018,2026-03-17,10053,393,278,0
P018,2026-03-18,8421,738,403,1
P018,2026-03-19,8143,724,276,0
P018,2026-03-20,10152,924,385,0
P018,2026-03-21,9920,313,215,0
P018,2026-03-22,8281,1110,20,0
P018,2026-03-23,12947,1125,283,0
P018,2026-03-24,10896,1669,355,0
P018,2026-03-25,10547,1005,254,0
P018,2026-03-26,8410,718,200,0
P018,2026-03-27,7098,943,100,0
P018,2026-03-28,9410,955,283,0
P018,2026-03-29,8341,1889,404,0
P018,2026-03-30,7257,1036,208,0
P018,2026-03-31,7602,564,312,0
P019,2026-01-01,9083,1106,362,0
P019,2026-01-02,6353,951,288,0
P019,2026-01-03,6920,576,385,0
P019,2026-01-04,7972,999,142,0
P019,2026-01-05,5802,637,212,0
P019,2026-01-06,6035,805,56,0
P019,2026-01-07,5951,1009,285,0
P019,2026-01-08,7043,503,122,0
P019,2026-01-09,7071,1001,317,0
P019,2026-01-10,6886,462,251,0
P019,2026-01-11,6396,653,357,0
P019,2026-01-12,8872,855,97,0
P019,2026-01-13,7948,1127,187,0
P019,2026-01-14,9658,1196,391,0
P019,2026-01-15,8089,984,366,0
P019,2026-01-16,8302,658,180,0
P019,2026-01-17,7989,421,210,0
P019,2026-01-18,9276,151,378,0
P019,2026-01-19,9315,670,279,0
P019,2026-01-20,7636,1177,323,0
P019,2026-01-21,5531,984,204,0
P019,2026-01-22,7755,590,399,0
P019,2026-01-23,9191,586,91,0
P019,2026-01-24,7053,938,248,0
P019,2026-01-25,9511,1045,321,0
P019,2026-01-26,8122,391,205,1
P019,2026-01-27,9221,793,275,0
P019,2026-01-28,7153,499,212,0
P019,2026-01-29,8095,611,201,0
P019,2026-01-30,6222,1144,195,0
P019,2026-01-31,9810,1267,216,0
P019,2026-02-01,6119,182,77,0
P019,2026-02-02,5570,1222,236,0
P019,2026-02-03,8216,142,105,0
P019,2026-02-04,8962,894,210,0
P019,2026-02-05,8479,1299,202,0
P019,2026-02-06,7735,866,464,0
P019,2026-02-07,4482,1013,213,0
P019,2026-02-08,8481,611,220,0
P019,2026-02-09,8698,1742,305,0
P019,2026-02-10,6359,681,179,0
P019,2026-02-11,4938,709,298,0
P019,2026-02-12,5720,1123,273,0
P019,2026-02-13,6530,766,384,0
P019,2026-02-14,8732,811,201,0
P019,2026-02-15,7746,654,20,0
P019,2026-02-16,10695,855,264,0
P019,2026-02-17,7544,587,206,0
P019,2026-02-18,5232,1491,101,0
P019,2026-02-19,6083,676,353,0
P019,2026-02-20,7653,437,350,0
P019,2026-02-21,8728,970,296,0
P019,2026-02-22,11223,1464,156,0
P019,2026-02-23,10067,923,274,0
P019,2026-02-24,5093,757,143,0
P019,2026-02-25,8873,1129,20,0
P019,2026-02-26,7598,1145,206,0
P019,2026-02-27,8725,913,259,0
P019,2026-02-28,7224,443,112,0
P019,2026-03-01,8695,814,211,0
P019,2026-03-02,6995,716,329,0
P019,2026-03-03,7128,406,299,0
P019,2026-03-04,7324,817,385,0
P019,2026-03-05,7600,895,107,0
P019,2026-03-06,7302,991,69,0
P019,2026-03-07,7933,838,229,0
P019,2026-03-08,9187,908,372,0
P019,2026-03-09,6141,849,233,0
P019,2026-03-10,6027,1095,457,0
P019,2026-03-11,7606,960,233,0
P019,2026-03-12,6561,262,154,0
P019,2026-03-13,5543,1319,213,0
P019,2026-03-14,7112,1075,112,0
P019,2026-03-15,6481,828,327,0
P019,2026-03-16,8384,883,232,0
P019,2026-03-17,8232,869,121,0
P019,2026-03-18,7700,486,233,0
P019,2026-03-19,6910,1570,220,0
P019,2026-03-20,5525,768,276,0
P019,2026-03-21,10141,631,66,0
P019,2026-03-22,8856,394,181,0
P019,2026-03-23,7245,787,293,0
P019,2026-03-24,6606,726,223,0
P019,2026-03-25,7856,837,268,0
P019,2026-03-26,8897,926,270,0
P019,2026-03-27,5258,823,272,0
P019,2026-03-28,8725,600,159,0
P019,2026-03-29,6770,969,328,0
P019,2026-03-30,7020,1080,237,0
P019,2026-03-31,7445,745,299,0
